date,content,sentiment_result,polarity,subjectivity,sentiment
2023-01-11 06:07:58+00:00,"        Isheri roundabout inward Egbeda, Banire, and Moshalasi roundabout is good to go  Return journey back to Isheri, from Moshalasi, Egbeda, Celiat is also good.  Movement  inward and outward Akowonjo is good.","{'polarity': 0.5249999999999999, 'subjectivity': 0.45000000000000007, 'sentiment': 'Positive'}",0.5249999999999999,0.45000000000000007,Positive
2023-01-11 06:08:11+00:00,"Moshalasi r/a inward Pako, GTB, Abesan estate roundabout, Estate gate, down to Abule Egun is good.  The return jurney from Abule Egun, to Abesan roundabout is a moving traffic, due to high influx.   Movement outward Akinogun, Moshalasi is steady, due to alternation delays.","{'polarity': 0.10351851851851851, 'subjectivity': 0.4464814814814815, 'sentiment': 'Positive'}",0.10351851851851851,0.4464814814814815,Positive
2023-01-11 06:08:24+00:00,"Movement to Kokumo, Alagutan, Iyanaipaja roundabout down to Alagba is good.   Iyanaipaja roundabout to express is a moving traffic at the moment.  The return jurney from express and Alagba inward to Iyanaipaja roundabout, Alagutan, Alimosho, and Moshalasi is good to go.","{'polarity': 0.4148148148148148, 'subjectivity': 0.4962962962962964, 'sentiment': 'Positive'}",0.4148148148148148,0.4962962962962964,Positive
2023-01-11 06:08:37+00:00,"Pleasure inward Danco is a moving traffic.  Moving from Danco to Iyanaipaja overhead bridge, down to BRT bus stop and Dopemu is fast   Return journey from dopemu to Adealu, Araromi, Iyanaipaja pedistrian bridge, down to Pleasure is fast.      ","{'polarity': 0.022222222222222213, 'subjectivity': 0.4444444444444444, 'sentiment': 'Positive'}",0.022222222222222213,0.4444444444444444,Positive
2023-01-11 06:11:24+00:00,      Better movement from Olopomeji and Gbagada Bridge towards Iyana-oworo and Ilaje.  Steady movement from Ilaje to Unilag Water front. Slow moving traffic frm Unilag Water front  inward Adekunle Inter-change enroute Adeniji Adele.,"{'polarity': 0.12222222222222219, 'subjectivity': 0.4666666666666666, 'sentiment': 'Positive'}",0.12222222222222219,0.4666666666666666,Positive
2023-01-11 06:11:41+00:00,Adekunle inter-change inwards Iyana-oworo enroute Olopomeji and Gbagada Express way is good to go. Gbagada Express inward Car wash is also good.        ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-01-11 06:15:48+00:00,      Good  movement along  Marina road from UBA toward Cathedral apart from alternation delay.  Good connecting inner Marina from outer Marina by CMS bus stop.  Further movement toward NITEL intersection is good.,"{'polarity': 0.41999999999999993, 'subjectivity': 0.49333333333333335, 'sentiment': 'Positive'}",0.41999999999999993,0.49333333333333335,Positive
2023-01-11 06:16:02+00:00,"NITEL connecting outer Marina by state house is also good to go.  Good movement descending Third Mainland bridge toward Flag Staff House, but may be busy as influx increases.  Free flow heading toward Flag Staff House from Independence bridge.","{'polarity': 0.38, 'subjectivity': 0.4600000000000001, 'sentiment': 'Positive'}",0.38,0.4600000000000001,Positive
2023-01-11 06:16:16+00:00,The stretch of JK Randle Road down to Water Board is free.  Cambell street towards Island Maternity Hospital and Lion Building is good to go. Free movement on Old Defence Road to connect both King's Road and Catholic mission street. Ganiyu smith road is good to connect,"{'polarity': 0.3063492063492064, 'subjectivity': 0.4841269841269842, 'sentiment': 'Positive'}",0.3063492063492064,0.4841269841269842,Positive
2023-01-11 06:16:30+00:00,"Igbosere and linking Bamgbose Street.   Good movement on Bamgbose to connect back to Campos Square and Tinubu Square.  Good on Odunlami toward Campos Square, heading toward Obalende through Igbosere.","{'polarity': 0.4666666666666666, 'subjectivity': 0.4000000000000001, 'sentiment': 'Positive'}",0.4666666666666666,0.4000000000000001,Positive
2023-01-11 06:16:44+00:00,"Free flow on Broad Street from General Hospital toward Freedom park, First Baptist church, Book Shop House and Tinubu Square. Further movement toward Apongbon is good.         ","{'polarity': 0.24375, 'subjectivity': 0.5076388888888889, 'sentiment': 'Positive'}",0.24375,0.5076388888888889,Positive
2023-01-11 06:21:52+00:00,"       Gud movement in &amp; out Maryland, likewise from odo-iya'laro down to Maryland intersection, Onigbagbo, Leventis down to Nitel, with  slight delay approaching Nitel intersection, due to alternation delays.","{'polarity': -0.12055555555555557, 'subjectivity': 0.2238888888888889, 'sentiment': 'Negative'}",-0.12055555555555557,0.2238888888888889,Negative
2023-01-11 06:22:04+00:00,"Proceeding to Olowu junction to connect underneath bridge, General hospital is good.  Movement in &amp; out Local Airport is good   movement around  Oba Akran is also good, with slight delay at Abestoirs intersection due to alternation delays.     ","{'polarity': 0.2654761904761905, 'subjectivity': 0.40595238095238095, 'sentiment': 'Positive'}",0.2654761904761905,0.40595238095238095,Positive
2023-01-11 06:31:11+00:00,"      Good movement from MCWen brigbe inward Bonny Camp, likewise Ahmadu Bello way.  Busy approaching MOBILE filling station due to motorist on queue.","{'polarity': 0.195, 'subjectivity': 0.43499999999999994, 'sentiment': 'Positive'}",0.195,0.43499999999999994,Positive
2023-01-11 06:31:22+00:00,"Eko Atlantic to Eko Hotel is good, but slow at Eko Hotel, due to alternation delays and commercial bus activities within the corridor.   Ademola Adetokunbo is good to go, likewise Ajose Adeogun through Ligali Ayorinde to Water Corporation.","{'polarity': 0.19499999999999998, 'subjectivity': 0.395, 'sentiment': 'Positive'}",0.19499999999999998,0.395,Positive
2023-01-11 06:31:39+00:00,Sanusi Fafunwa through Akin Adeshola to Odeku intersection is good to Bonny Camp.  Movement on  Ozumba Mbadiwe very is good to MARWA. The return journey to BONNY CAMP outward MEEKWEM brigbe to ONIKAN is also good.        ,"{'polarity': 0.5820000000000001, 'subjectivity': 0.756, 'sentiment': 'Positive'}",0.5820000000000001,0.756,Positive
2023-01-11 06:39:48+00:00,"       Nitel inward Total is a moving traffic at this hour. The  return journey is good to go.  Total inward Isokoko connecting National Mangoro is free, as well as the return journey.","{'polarity': 0.275, 'subjectivity': 0.7250000000000001, 'sentiment': 'Positive'}",0.275,0.7250000000000001,Positive
2023-01-11 06:40:02+00:00,"Total inward Okekoto is good, with a little delay towards Oke koto proper, due to alternation delays. The return journey from Oke Koto back to Total is good to go.  Oke koto inward shofunde is good, likewise the return journey from Shofunde inward Okekoto.","{'polarity': 0.1986111111111111, 'subjectivity': 0.47500000000000003, 'sentiment': 'Positive'}",0.1986111111111111,0.47500000000000003,Positive
2023-01-11 06:40:16+00:00,"Okekoto inward and outward Oniwaya is good to go.  Capitol road connecting National Mangoro Ashade, Akanni Doherthy Road connecting Guinness is still good for now. Dangote u-turn inward Ikeja on Oba Akran is a moving traffic. The return journey back to Mobil Ashade is good to go.","{'polarity': 0.5249999999999999, 'subjectivity': 0.45000000000000007, 'sentiment': 'Positive'}",0.5249999999999999,0.45000000000000007,Positive
2023-01-11 06:40:45+00:00,"Mobil Ashade inward Moshalasi Alhaja connecting Pen Cinema under bridge is a steady movement in and out.  Mobil Ashade inward marketing on Akilo road is good for now. Marketing inward Odo Eran is also good, so also is the  return journey.     ","{'polarity': 0.5222222222222221, 'subjectivity': 0.5666666666666668, 'sentiment': 'Positive'}",0.5222222222222221,0.5666666666666668,Positive
2023-01-11 06:44:08+00:00,"     Movt along Obafemi Awolowo Way, Kudirat Abiola Way, Opebi Road, Toyin Street, Billings Way, Ikosi Road, Aromire Road and Allen Avenue is good to go. The traffic is calm on  Sheraton and Opebi-Welfare link bridges at this hour.    ","{'polarity': 0.5, 'subjectivity': 0.675, 'sentiment': 'Positive'}",0.5,0.675,Positive
2023-01-11 07:00:34+00:00,"        Movement from Sabo roundabout inward Itamaga is good, likewise the return journey down to Alaka.   Movement from Alaka to connect Sabo roundabout is slow, due alternation delays at sabo roundabout.","{'polarity': 0.02986111111111109, 'subjectivity': 0.41597222222222224, 'sentiment': 'Positive'}",0.02986111111111109,0.41597222222222224,Positive
2023-01-11 07:00:48+00:00,"Better movement from Itamaga down to Maya and Adamo, with little delay at Adamo axis, due to bus stop activities. From Adamo to connect Isiwu, Imota and Agbowa is a good movement.","{'polarity': 0.14638888888888887, 'subjectivity': 0.45277777777777783, 'sentiment': 'Positive'}",0.14638888888888887,0.45277777777777783,Positive
2023-01-11 07:01:06+00:00,The stretch of Itamaga - Ijede road  through Elepe and Igbodu both inward and outward is good.  There are no impediment on these roads at this hour.         ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-01-11 07:46:23+00:00,"      A container laden truck has broken  down with propeller related problem at Ijaiye inward kola. Effect on traffic is minimal for now, however, effort is being made to get it out of the way.          ","{'polarity': -0.1638888888888889, 'subjectivity': 0.4222222222222223, 'sentiment': 'Negative'}",-0.1638888888888889,0.4222222222222223,Negative
2023-01-11 10:08:55+00:00,"     Generally, this area is looking good except there is traffic signal and alternation.  The entire length and breathe of the zone is okay.  No record of Impediment for now.           ","{'polarity': 0.3125, 'subjectivity': 0.55625, 'sentiment': 'Positive'}",0.3125,0.55625,Positive
2023-01-11 10:16:07+00:00,"   Any sudden driving maneuver can cause loose items to slide around or fly off a vehicle. Be sure to secure all cargo, whether it is outside or inside the vehicle.            ","{'polarity': 0.2705128205128205, 'subjectivity': 0.5346866096866096, 'sentiment': 'Positive'}",0.2705128205128205,0.5346866096866096,Positive
2023-01-11 10:56:22+00:00,     Diversion at Ikeja Along inward Ile Zik on the BRT corridor due to the continuous construction work along the location. ,"{'polarity': -0.125, 'subjectivity': 0.375, 'sentiment': 'Negative'}",-0.125,0.375,Negative
2023-01-11 10:56:24+00:00,One lane is opened up for vehicular movement. More Updates Shortly.           ,"{'polarity': 0.25, 'subjectivity': 0.4, 'sentiment': 'Positive'}",0.25,0.4,Positive
2023-01-11 11:00:43+00:00,  that spoilers are not only designed to improve the aesthetic value of cars?  They are also used to enhance their performance by disrupting air and reducing drag and lift on cars.             ,"{'polarity': -0.05, 'subjectivity': 0.5354166666666667, 'sentiment': 'Negative'}",-0.05,0.5354166666666667,Negative
2023-01-11 13:41:16+00:00,"    Cele inw Ago R/abt is good, same with the return journey. Cele linked bridge inw Ijesha is slow but the return journey is good. Inner part of Nwachukwu Drive to connect Cele is good, same to the return journey.","{'polarity': 0.2571428571428571, 'subjectivity': 0.37380952380952387, 'sentiment': 'Positive'}",0.2571428571428571,0.37380952380952387,Positive
2023-01-11 13:41:17+00:00,"Chemist inw Pako is good, likewise return journey also. Ago Palace Road both in and out of Apple junction is slow. Inner part of Ire Akari to Osolo Road is good, same with return journey. Ibeh Rd Apata inw Transformer junction down to Ilasa under bridge is good, ","{'polarity': 0.23492063492063492, 'subjectivity': 0.39722222222222225, 'sentiment': 'Positive'}",0.23492063492063492,0.39722222222222225,Positive
2023-01-11 13:41:18+00:00," return journey. Abimola Ways inw Limca junction is good, return journey is also good. Cowbell road to connect Ilasa under bridge service lane is slow. Oke afa, Pako, Kogberegbe, Ile-Ibadan, Ishaga, College, Omonide, Aye, Limca junction ","{'polarity': 0.36666666666666664, 'subjectivity': 0.5333333333333333, 'sentiment': 'Positive'}",0.36666666666666664,0.5333333333333333,Positive
2023-01-11 13:41:20+00:00,"...Lastpotech R/abt is slow, return journey is also slow. Daleko bridge inw Palm Avenue junction is slow, but return journey is good.    ","{'polarity': -0.050000000000000044, 'subjectivity': 0.45, 'sentiment': 'Negative'}",-0.050000000000000044,0.45,Negative
2023-01-11 14:33:27+00:00,    Marine Beach intersection inw Ijora and the return journey to connect Ajegunle is good. The stretch of Ijora Olopa thru the High bridge inw Total is also good.,"{'polarity': 0.39, 'subjectivity': 0.6225, 'sentiment': 'Positive'}",0.39,0.6225,Positive
2023-01-11 14:33:28+00:00,High influx of Tankers on one lane from Sifax thru 7up bridge to connect various Depots. Total down to RRS is good.    ,"{'polarity': 0.1408888888888889, 'subjectivity': 0.5357777777777778, 'sentiment': 'Positive'}",0.1408888888888889,0.5357777777777778,Positive
2023-01-11 14:53:52+00:00,    Good movement from Carter bridge descending Elegbata U/turn and Elegbata bridge connecting Leventis is still looking good. UBA R/abt inw inner Marina is good.,"{'polarity': 0.5249999999999999, 'subjectivity': 0.49166666666666675, 'sentiment': 'Positive'}",0.5249999999999999,0.49166666666666675,Positive
2023-01-11 14:53:53+00:00,Broad Street towards Apongbon under bridge is gathering momentum due to commercial activities. Elegbata towards Ebute Ero is slow through Police Post.    ,"{'polarity': -0.09062500000000001, 'subjectivity': 0.271875, 'sentiment': 'Negative'}",-0.09062500000000001,0.271875,Negative
2023-01-11 15:22:51+00:00,"    Marine Bridge inward AreaB is slow due to high influx of Articulated Vehicles moving inward Port Gate. From AreaB down to Eleganza R/abt, Articulated Trucks have occupied one lane while the other lane is available for others rd users.  ","{'polarity': -0.024259259259259258, 'subjectivity': 0.3964814814814815, 'sentiment': 'Negative'}",-0.024259259259259258,0.3964814814814815,Negative
2023-01-11 15:22:51+00:00,"Eleganza to connect Wharf Gate on wharf rtoad is good. while from Eleganza down to Etisalat and Mr Biggs is good. Apapa G.R.A in and out is good, while the return journey from Wharf Gate down to Leventis corridor to connect Marine Bridge and Ijora bridge is good.  ","{'polarity': 0.4148148148148148, 'subjectivity': 0.4962962962962964, 'sentiment': 'Positive'}",0.4148148148148148,0.4962962962962964,Positive
2023-01-11 16:13:02+00:00,    Good movement inward Charity from Abattoir. Backlog is by Car Wash bus stop.  In and out of Social club Rd is good.  Abule Egba is good down to Ajegunle with little delays by U-turn and Meiran.,"{'polarity': 0.29837962962962955, 'subjectivity': 0.44259259259259265, 'sentiment': 'Positive'}",0.29837962962962955,0.44259259259259265,Positive
2023-01-11 16:13:03+00:00,"Return journey from Ajegunle down to Abule Egba, Oja Oba, Charity enroute Abattoir is good. Good movement on the IleEpo both inward and outward.    ","{'polarity': 0.4148148148148148, 'subjectivity': 0.4962962962962964, 'sentiment': 'Positive'}",0.4148148148148148,0.4962962962962964,Positive
2023-01-11 16:56:47+00:00,      High Influx with slow movement from Unilag Water Front inward Ilaje. From Ilaje to Iyana-oworo is slow down to Olowolagba while its good towards Gbagada Express Way.,"{'polarity': 0.020888888888888867, 'subjectivity': 0.44577777777777783, 'sentiment': 'Positive'}",0.020888888888888867,0.44577777777777783,Positive
2023-01-11 16:56:48+00:00,"Gbagada Express inward Car Wash is slow, good towards Oworoshoki.    ","{'polarity': 0.19999999999999996, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.19999999999999996,0.5,Positive
2023-01-11 17:38:27+00:00,      7&amp;8 inward Osolo way down to  Asa-afariogun intersection is steady  Towards Aswani is okay but a bit slow at Asa-afariogun intersection due to alternation.    Aswani to Asa-afariogun intersection is steady down to 7&amp;8.,"{'polarity': 0.013888888888888867, 'subjectivity': 0.40753968253968254, 'sentiment': 'Positive'}",0.013888888888888867,0.40753968253968254,Positive
2023-01-11 17:38:28+00:00,"Movement from Asa-afariogun intersection to Jesus house is Ok,  Eleganza to Ajibade babatola enroute Canoe to connect NNPC road by Mubostic is Slow   Mubostic inward Canoe is steady but Slow at Canoe roundabout due to alternation.","{'polarity': -0.011666666666666691, 'subjectivity': 0.43499999999999994, 'sentiment': 'Negative'}",-0.011666666666666691,0.43499999999999994,Negative
2023-01-11 17:38:29+00:00,Alhaji Lukman Atobajehun and swimming pool is moving steadily   Hollandia way enroute Eleganza to Jesus house is steady Jesus house to link Osolo-way is steady.,"{'polarity': 0.16666666666666666, 'subjectivity': 0.5, 'sentiment': 'Positive'}",0.16666666666666666,0.5,Positive
2023-01-11 17:45:25+00:00,      Good movement from Kara inward Otedola Otedola inward Enyo is steady Slow inward Berger oke due to commercial activities at Berger oke. Better movement inward Kara.,"{'polarity': 0.15694444444444441, 'subjectivity': 0.3958333333333333, 'sentiment': 'Positive'}",0.15694444444444441,0.3958333333333333,Positive
2023-01-11 17:45:26+00:00,"Steady movement from New garage inward River valley and Kosoko due to commercial activities  Better movement inward VIS.  VIS inward Omole to connect Agidingbi is okay Omole inward County  is good, slow inward Excellence due to alternation and influx into Ajayi road.","{'polarity': 0.16144781144781142, 'subjectivity': 0.4116161616161616, 'sentiment': 'Positive'}",0.16144781144781142,0.4116161616161616,Positive
2023-01-11 17:45:27+00:00,"Excellence inward Area G is good, slow inward Ogba to connect Thomas salako due to commercial activities and high influx into Thomas salako. Better movement inward Caterpillar but slow approaching Odo eran proper to connect Agege due to high influx towards Agege.","{'polarity': 0.060909090909090906, 'subjectivity': 0.3481818181818182, 'sentiment': 'Positive'}",0.060909090909090906,0.3481818181818182,Positive
2023-01-11 17:45:28+00:00,Wemco inward Odo eran to connect Agege is moving steadily due to high influx and alternations   The return trip from Odo eran back to Omole is good aside alternation delay,"{'polarity': 0.18375, 'subjectivity': 0.37875000000000003, 'sentiment': 'Positive'}",0.18375,0.37875000000000003,Positive
2023-01-11 17:45:29+00:00,Slow from Omole gate inward VIS due to massive turning at VIS coupled with fuel queue at BOVAS and NNPC Filling station. Better movement inward Isheri olowora.,"{'polarity': 0.01874999999999999, 'subjectivity': 0.56875, 'sentiment': 'Positive'}",0.01874999999999999,0.56875,Positive
2023-01-11 18:22:29+00:00,"      An accident between a Tipper and a Corolla at Oba-Ssekunmade Jnctn, impeding traffic flow.  Effort is on to get them off the road. Men strategically located.         ","{'polarity': 0.0, 'subjectivity': 0.0, 'sentiment': 'Neutral'}",0.0,0.0,Neutral
2023-01-11 18:28:01+00:00,"         Traffic is gd in/out of VI. Traffic is gd from Lekki Toll thru Sandfil, CIvic Center and the Falomo Ramp.   Falomo Ramp inw Falomo Bridge to Alfred Rewane to Bayo Kuku jnctn is gd.        ","{'polarity': -0.1, 'subjectivity': 0.1, 'sentiment': 'Negative'}",-0.1,0.1,Negative
2023-01-11 18:28:02+00:00,        Traffic is gd on Alfred Rewane thru Bayo Kuku to Osborne Foreshore 1 where it gets slow thru Dolphin and Ilubirin Merging point.   Obalended inw Ilubirin is also slow.        ,"{'polarity': -0.30000000000000004, 'subjectivity': 0.39999999999999997, 'sentiment': 'Negative'}",-0.30000000000000004,0.39999999999999997,Negative
2023-01-11 18:30:49+00:00,        Costain inward Iganmu is good  Iganmu inward Orile is moving steadily but Doyin inward Orile is Slow due to commercial activities  Alaba suuru is gtg likewise the return journey .,"{'polarity': 0.0883333333333333, 'subjectivity': 0.375, 'sentiment': 'Positive'}",0.0883333333333333,0.375,Positive
2023-01-11 18:30:50+00:00,"Iganmu bridge inward Ijora sifax is steady likewise movement inward Ijora 7up roundabout.   Slow movement inward Badia gaskiya road due to commercial activities.        Ijora Sifax inward Ijora bridge, 1 lane is occupied by tankers while the other lane is moving freely.","{'polarity': 0.002777777777777768, 'subjectivity': 0.4083333333333334, 'sentiment': 'Positive'}",0.002777777777777768,0.4083333333333334,Positive
2023-01-11 18:30:51+00:00,Total bridge inward Ijora olopa is  gtg likewise the return journey inward Ijora Oloye and High bridge.      Total bridge inward inward Iganmu and Costain is good to go.,"{'polarity': 0.215, 'subjectivity': 0.66, 'sentiment': 'Positive'}",0.215,0.66,Positive
2023-01-11 18:39:44+00:00,"      Traffic is gd leaving Ilubirin Merging point thru Adeniji and Adekunle.  Traffic then gets slow from Adekunle thru Unilag Water-Front, Ilaje and the exit Lay-by.       ","{'polarity': -0.30000000000000004, 'subjectivity': 0.39999999999999997, 'sentiment': 'Negative'}",-0.30000000000000004,0.39999999999999997,Negative
2023-01-11 18:39:46+00:00,"      Traffic is gd leaving Third Mainland bridge to Olopmeji, then slow inw Ifako and Ogudu, then better thru Alapere, Apostolic, Ojota bridge, Toll gate approaching Otedola where it gets slow to Berger.      ","{'polarity': -0.020000000000000018, 'subjectivity': 0.25999999999999995, 'sentiment': 'Negative'}",-0.020000000000000018,0.25999999999999995,Negative
2023-01-11 18:47:48+00:00,"        Traffic is gd from Costain thru Iponri, to Alaka inw Stadium, Barracks and Ojuelegba bridge.  Traffic is also gd on the Dorman Long Bridge descending to Fadeyi.        ","{'polarity': -0.05, 'subjectivity': 0.4, 'sentiment': 'Negative'}",-0.05,0.4,Negative
2023-01-11 18:47:49+00:00,"Traffic is gd leaving Fadeyi thru Onipan, Palmgrove, Obanikoro, Anthony thru Idiroko, the Independence Tunnel then slow at Odo-Iyalaro all the way to New Garage.        ","{'polarity': -0.08181818181818185, 'subjectivity': 0.42727272727272725, 'sentiment': 'Negative'}",-0.08181818181818185,0.42727272727272725,Negative
2023-01-11 18:47:50+00:00,"Traffic is a bit slow at Ojota Bus stop after which it is better thru Ojota interchange, Ketu, Iyana School, Kosofe approaching Mile 12.        ","{'polarity': 0.06666666666666665, 'subjectivity': 0.3, 'sentiment': 'Positive'}",0.06666666666666665,0.3,Positive
2023-01-11 18:54:43+00:00,        Movement from Jakande Estate Gate Junction is busy as a result of the high influx from Oke Afa on the return journey  Mubostic Junction is quite busy due to the high influx from Canoe area,"{'polarity': 0.079, 'subjectivity': 0.4109999999999999, 'sentiment': 'Positive'}",0.079,0.4109999999999999,Positive
2023-01-11 18:54:44+00:00,NNPC intersection is also busy Iyana Ejigbo bus stop is building up fast with traffic but the Cele-Egbe bridge is free and as well as Ile-iwe bus stop  Synagogue Oju Odo is slow Ikotun Old Garage and  Ikotun r/a is  busy due to commercial activities The return journey is good.,"{'polarity': 0.13055555555555554, 'subjectivity': 0.39722222222222225, 'sentiment': 'Positive'}",0.13055555555555554,0.39722222222222225,Positive
2023-01-11 19:02:18+00:00,"      Good movement from Cement inward Dopemu Ubridge, immediately after the bridge to Pako, Goye intersection is good to go,   Goye intersection inward Alaguntan, Alimosho road is getting busy","{'polarity': 0.5, 'subjectivity': 0.5000000000000001, 'sentiment': 'Positive'}",0.5,0.5000000000000001,Positive
2023-01-11 19:02:19+00:00,"Dopemu bridge inward Akowonjo r/a, Sha Sha traffic light, Shobo, Kwara, Jimoh, Vulcanizer, Micom, Bakery is good   Approaching Ogunlana is busy due to commercial activities Return journey from Egbeda to connect Lagos Abeokuta express way is good","{'polarity': 0.2535714285714286, 'subjectivity': 0.3678571428571429, 'sentiment': 'Positive'}",0.2535714285714286,0.3678571428571429,Positive
2023-01-11 19:02:20+00:00,"Swipha, Oniwaya and Agbotikuyo axis is also good.","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-01-11 19:07:18+00:00,"      Traffic is gd leaving Mile 12 thru Owode Elede, Owode Onirin, Irawo, Ajegunle approaching Itowolo.  Traffic gets slow from Itowolo thru Majidun and Ogolonto.        ","{'polarity': -0.15000000000000002, 'subjectivity': 0.19999999999999998, 'sentiment': 'Negative'}",-0.15000000000000002,0.19999999999999998,Negative
2023-01-11 19:07:21+00:00,"Traffic is gd leaving Ogolonto by Oba-Sekumade Rd inw Agric, Haruna an Benson after which it is a bit slow inw Ikorodu R/Abt.        ","{'polarity': -0.30000000000000004, 'subjectivity': 0.39999999999999997, 'sentiment': 'Negative'}",-0.30000000000000004,0.39999999999999997,Negative
2023-01-11 19:19:41+00:00,"        Traffic is gd from Ojuelegba inw Empire, Moshalahsi, Idi-Oro and Oloosha where it is a bit slow inw Mushin, then better to Challenge inw Ilupeju Bypass.        ","{'polarity': 0.09999999999999998, 'subjectivity': 0.44999999999999996, 'sentiment': 'Positive'}",0.09999999999999998,0.44999999999999996,Positive
2023-01-11 19:19:42+00:00,"Traffic is better from the Bypass inw Oshodi where it is a bit slow, then better inw Bolade, Ladipo and PWD where it get slow inw Airport bus stop.  Traffic inw Ikeja Along, Ajayi Farm and Ile Zik, Mangoro is gd.        ","{'polarity': 0.09999999999999998, 'subjectivity': 0.44999999999999996, 'sentiment': 'Positive'}",0.09999999999999998,0.44999999999999996,Positive
2023-01-11 19:23:49+00:00,"       A granite laden truck broke down at Ikola, Oju-Odo inw  Fafunwa, Effort is on for evacuation.   Men strategically located even as it is impeding traffic flow.         ","{'polarity': -0.15555555555555559, 'subjectivity': 0.2888888888888889, 'sentiment': 'Negative'}",-0.15555555555555559,0.2888888888888889,Negative
2023-01-11 20:00:42+00:00,"      Traffic on the Third Mainland Bridge has receded to the Unilag Water-front and still receding, and is slow approaching the exit Lay-by.       ","{'polarity': -0.10000000000000002, 'subjectivity': 0.13333333333333333, 'sentiment': 'Negative'}",-0.10000000000000002,0.13333333333333333,Negative
2023-01-11 20:08:53+00:00,"      Traffic is gd from the Lekki Toll thru Lekki 1 inw Marwa, Ikate approaching Chisco and Salem where it gets a bit slow to Jakande.  Leaving Jakande is gd thru Agungi, Igbo Efon and Chevron.        ","{'polarity': -0.15000000000000002, 'subjectivity': 0.19999999999999998, 'sentiment': 'Negative'}",-0.15000000000000002,0.19999999999999998,Negative
2023-01-11 20:08:54+00:00,"Traffic is gd leaving Chevron inw the Lekki Conservation Toll, Eleganza, Ikota, Mega Chicken, then a bit slow approaching VGC.   Better traffic leaving VGC inw Ajah, Abraham Adesanya and LBS, than a bit slow approaching Sangotedo.        ","{'polarity': -0.11666666666666668, 'subjectivity': 0.375, 'sentiment': 'Negative'}",-0.11666666666666668,0.375,Negative
2023-01-12 05:34:53+00:00,"     Good from DHL to Toyota, 5 star enroute Aswani Road by Emzor pharmaceuticals to connect Osolo Way.  Aiye enroute Osolo to Aswani junction is good.       ","{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-01-12 05:34:54+00:00,"Aswani junction to Mechanic village link bridge to Adewunmi Abudu ,Seriki Abass down to Asa Afariogun intersection is good.       ","{'polarity': 0.2722222222222222, 'subjectivity': 0.44444444444444453, 'sentiment': 'Positive'}",0.2722222222222222,0.44444444444444453,Positive
2023-01-12 05:34:54+00:00,"Asa Afariogun intersection to Joy Avenue , Awoniyi Elemo down to 7 and 8 junction to link Airport Road is gathering momentum.  Airport Road to NAHCO back to Apakun link bridge to Oshodi proper is good.       ","{'polarity': 0.2688888888888889, 'subjectivity': 0.2377777777777778, 'sentiment': 'Positive'}",0.2688888888888889,0.2377777777777778,Positive
2023-01-12 05:34:55+00:00,Ajao gate inward Lateef Salami to Jesus House is good.  Traffic light alternation is on at Jesus House to connect Robinson Gbagi and Ajibade Babatola.  Slow movement to canoe proper.       ,"{'polarity': 0.2, 'subjectivity': 0.45, 'sentiment': 'Positive'}",0.2,0.45,Positive
2023-01-12 05:34:56+00:00,"Influx of traffic from Mubostic inward Canoe, Chivita, Lukman Atobajeun down to Swimming pool junction.  Slow back to Hollandia Way, Kolawole Shonibare, Eleganza junction and Jesus House.       ","{'polarity': -0.15185185185185188, 'subjectivity': 0.22962962962962963, 'sentiment': 'Negative'}",-0.15185185185185188,0.22962962962962963,Negative
2023-01-12 05:35:12+00:00,Connecting Airport Road and Osolo Way is still good.  No impediment sighted for now.         ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-01-12 05:42:35+00:00,     Good movement from Fadeyi to connect DormanLong bridge inward Ojuelegba bridge.      ,"{'polarity': 0.7, 'subjectivity': 0.6000000000000001, 'sentiment': 'Positive'}",0.7,0.6000000000000001,Positive
2023-01-12 05:42:35+00:00,Ojuelegba bridge by the service lanes inward Ojuelegba ubridge towards Barracks bstop down to Stadium ubridge is good.  Shitta r'abt is good.       ,"{'polarity': 0.4148148148148148, 'subjectivity': 0.4962962962962964, 'sentiment': 'Positive'}",0.4148148148148148,0.4962962962962964,Positive
2023-01-12 05:42:36+00:00,"Ojuelegba bridge on the main carriage way inward Barracks , Stadium bridge inward Alaka intersection is good.       ","{'polarity': 0.4333333333333333, 'subjectivity': 0.4666666666666667, 'sentiment': 'Positive'}",0.4333333333333333,0.4666666666666667,Positive
2023-01-12 05:42:37+00:00,Connecting Eko bridge from Alaka intersection; a lane is available for movement due to the one lane policy of the presence of tankers.  Alaka intersection through the service lanes inward Iponri down to Costain is still ok.       ,"{'polarity': 0.15486111111111112, 'subjectivity': 0.3909722222222222, 'sentiment': 'Positive'}",0.15486111111111112,0.3909722222222222,Positive
